time,object temperature,ambient temperature
7414.499,27.812500000000007,20.0
7416.6720000000005,27.812500000000007,20.0
7418.845,27.812500000000007,20.0
7421.018,27.812500000000007,20.0
7423.191,27.812500000000007,20.0
7425.3640000000005,27.812500000000007,20.0
7427.537,27.812500000000007,20.0
7429.71,27.817968750000006,20.0
7431.8820000000005,27.815625000000004,20.0
7434.055,27.807421875000003,20.0
7436.228,27.7953125,20.0
7438.402,27.78125,20.0
7440.575,27.7671875,20.0
7442.7480000000005,27.755078125,20.0
7444.921,27.746875000000003,20.0
7447.094,27.74453125,20.0
7449.267,27.75,20.0
7451.4400000000005,27.75,20.0
7453.613,27.75,20.0
7455.786,27.75,20.0
7457.959,27.75,20.0
7460.1320000000005,27.75,20.0
7462.304,27.755468750000002,20.0
7464.477,27.747656250000002,20.0
7466.650000000001,27.747265625000004,20.0
7468.823,27.741015625000006,20.0
7470.996,27.73085937500001,20.0
7473.169,27.718750000000007,20.0
7475.342000000001,27.70664062500001,20.0
7477.515,27.696484375000008,20.0
7479.688,27.690234375000006,20.0
7481.861,27.68984375000001,20.0
7484.034000000001,27.68203125000001,20.0
7486.207,27.68750000000001,20.0
7488.38,27.68750000000001,20.0
7490.554,27.68750000000001,20.0
7492.727,27.68750000000001,20.0
7494.899,27.69296875000001,20.0
7497.072,27.690625000000008,20.0
7499.245,27.676953125000008,20.0
7501.418000000001,27.672656250000006,20.0
7503.591,27.664453125000005,20.0
7505.764,27.654296875000007,20.0
7507.937,27.644140625000002,20.0
7510.110000000001,27.635937500000004,20.0
7512.283,27.631640625000003,20.0
7514.456,27.633203125000005,20.0
7516.63,27.627343750000005,20.0
7518.803,27.619531250000005,20.0
7520.976000000001,27.625000000000004,20.0
7523.149,27.625000000000004,20.0
7525.321,27.625000000000004,20.0
7527.494000000001,27.625000000000004,20.0
7529.667,27.625000000000004,20.0
7531.84,27.625000000000004,20.0
7534.013,27.625000000000004,20.0
7536.186000000001,27.625000000000004,20.0
7538.359,27.630468750000002,20.0
7540.532,27.628125,20.0
7542.705,27.619921875,20.0
7544.879,27.6078125,20.0
7547.052000000001,27.59375,20.0
7549.225,27.5796875,20.0
7551.398,27.567578124999997,20.0
7553.571,27.559375000000003,20.0
7555.743,27.55703125,20.0
7557.916,27.5625,20.0
7560.089,27.5625,20.0
7562.262000000001,27.5625,20.0
7564.435,27.5625,20.0
7566.608,27.5625,20.0
7568.781,27.56796875,20.0
7570.955,27.560156250000002,20.0
7573.128000000001,27.554296875000002,20.0
7575.301,27.550390625000002,20.0
7577.474,27.548437500000006,20.0
7579.647,27.553906250000004,20.0
7581.820000000001,27.553515625,20.0
7583.993,27.54921875000001,20.0
7586.165,27.542968750000004,20.0
7588.338000000001,27.531250000000007,20.0
7590.511,27.519531250000004,20.0
7592.684,27.513281250000002,20.0
7594.858,27.508984375000004,20.0
7597.031,27.503125000000004,20.0
7599.204000000001,27.516406250000003,20.0
7601.377,27.520312500000003,20.0
7603.55,27.520312500000003,20.0
7605.723,27.516406250000006,20.0
7607.896000000001,27.508593750000003,20.0
7610.069,27.512109375000005,20.0
7612.242,27.508203125000005,20.0
7614.415,27.507812500000007,20.0
7616.587,27.4921875,20.0
7618.76,27.497265625000004,20.0
7620.933,27.485546875000004,20.0
7623.107,27.477734375000004,20.0
7625.280000000001,27.473828125000004,20.0
7627.453,27.479296875000003,20.0
7629.626,27.480859375,20.0
7631.799,27.475,20.0
7633.972000000001,27.482421875,20.0
7636.145,27.474609375,20.0
7638.318,27.472265625000002,20.0
7640.491,27.456640625,20.0
7642.664000000001,27.4484375,20.0
7644.837,27.444140625000003,20.0
7647.01,27.445703125,20.0
7649.183,27.43984375,20.0
7651.356,27.43203125,20.0
7653.529,27.4375,20.0
7655.702,27.4375,20.0
7657.875,27.4375,20.0
7660.048,27.4375,20.0
7662.2210000000005,27.442968750000002,20.0
7664.394,27.440625000000004,20.0
7666.567,27.426953125000004,20.0
7668.74,27.422656250000006,20.0
7670.914000000001,27.41445312500001,20.0
7673.087,27.404296875000007,20.0
7675.26,27.39414062500001,20.0
7677.433,27.385937500000008,20.0
7679.6050000000005,27.381640625000006,20.0
7681.778,27.38320312500001,20.0
7683.951,27.37734375000001,20.0
7686.124,27.36953125000001,20.0
7688.2970000000005,27.37500000000001,20.0
7690.47,27.37500000000001,20.0
7692.644,27.37500000000001,20.0
7694.817,27.37500000000001,20.0
7696.99,27.37500000000001,20.0
7699.1630000000005,27.38046875000001,20.0
7701.336,27.37265625000001,20.0
7703.509,27.372265625000008,20.0
7705.682,27.360546875000008,20.0
7707.8550000000005,27.358203125000006,20.0
7710.027,27.351953125000005,20.0
7712.2,27.343750000000004,20.0
7714.3730000000005,27.335546875000002,20.0
7716.5470000000005,27.329296875000004,20.0
7718.72,27.326953125000003,20.0
7720.893,27.315234375000003,20.0
7723.066,27.314843750000005,20.0
7725.2390000000005,27.30703125,20.0
7727.412,27.312500000000004,20.0
7729.585,27.312500000000004,20.0
7731.758,27.312500000000004,20.0
7733.932,27.312500000000004,20.0
7736.1050000000005,27.317968750000002,20.0
7738.278,27.310156250000002,20.0
7740.451,27.304296875000002,20.0
7742.6230000000005,27.300390625000006,20.0
7744.796,27.298437500000002,20.0
7746.97,27.298437500000002,20.0
7749.143,27.300390625000002,20.0
7751.316,27.309765625000004,20.0
7753.4890000000005,27.313281250000003,20.0
7755.662,27.312890625,20.0
7757.835,27.2953125,20.0
7760.008,27.28125,20.0
7762.182,27.2671875,20.0
7764.3550000000005,27.255078124999997,20.0
7766.528,27.246875000000003,20.0
7768.701,27.24453125,20.0
7770.874,27.25,20.0
7773.0470000000005,27.25,20.0
7775.22,27.25,20.0
7777.393,27.25546875,20.0
7779.566,27.247656250000002,20.0
7781.7390000000005,27.241796875000002,20.0
7783.912,27.237890625000002,20.0
7786.085,27.241406250000004,20.0
7788.258,27.239062500000006,20.0
7790.4310000000005,27.2328125,20.0
7792.6050000000005,27.219140625000005,20.0
7794.778,27.213281250000005,20.0
7796.951,27.220703125,20.0
7799.124,27.212890625000004,20.0
7801.2970000000005,27.210546875000006,20.0
7803.47,27.210156250000004,20.0
7805.642,27.213671875000003,20.0
7807.816,27.207812500000003,20.0
7809.9890000000005,27.198046875000003,20.0
7812.162,27.184375000000003,20.0
7814.335,27.18203125,20.0
7816.508,27.187500000000007,20.0
7818.6810000000005,27.187500000000007,20.0
7820.8550000000005,27.187500000000007,20.0
7823.028,27.187500000000007,20.0
7825.201,27.187500000000007,20.0
7827.374,27.187500000000007,20.0
7829.5470000000005,27.187500000000007,20.0
7831.72,27.187500000000007,20.0
7833.894,27.192968750000006,20.0
7836.067,27.185156250000006,20.0
7838.2390000000005,27.179296875000006,20.0
7840.412,27.180859375000004,20.0
7842.585,27.176562500000003,20.0
7844.758,27.168359375,20.0
7846.9310000000005,27.158203125,20.0
7849.1050000000005,27.148046875,20.0
7851.278,27.13984375,20.0
7853.451,27.135546875,20.0
7855.624,27.121875000000003,20.0
7857.7970000000005,27.11953125,20.0
7859.9710000000005,27.125,20.0
7862.144,27.125,20.0
7864.317,27.125,20.0
7866.49,27.125,20.0
7868.6630000000005,27.125,20.0
7870.836,27.130468750000002,20.0
7873.009,27.122656250000002,20.0
7875.182,27.116796875000002,20.0
7877.3550000000005,27.118359375000004,20.0
7879.528,27.10859375,20.0
7881.702,27.108203125000003,20.0
7883.875,27.103906250000005,20.0
7886.048,27.097656250000007,20.0
7888.2210000000005,27.09140625000001,20.0
7890.394,27.087109375000008,20.0
7892.568,27.071484375000008,20.0
7894.741,27.065234375000006,20.0
7896.914000000001,27.06484375000001,20.0
7899.087,27.05703125000001,20.0
7901.259,27.06250000000001,20.0
7903.433,27.06250000000001,20.0
7905.606,27.06250000000001,20.0
7907.779,27.06250000000001,20.0
7909.952,27.06796875000001,20.0
7912.125,27.06015625000001,20.0
7914.299,27.05429687500001,20.0
7916.472000000001,27.055859375000008,20.0
7918.645,27.046093750000008,20.0
7920.818,27.045703125000006,20.0
7922.991,27.041406250000005,20.0
7925.165,27.035156250000004,20.0
7927.338000000001,27.028906250000002,20.0
7929.511,27.024609375000004,20.0
7931.684,27.008984375000004,20.0
7933.856,27.002734375000003,20.0
7936.030000000001,27.002343750000005,20.0
7938.203,26.99453125,20.0
7940.376,27.000000000000004,20.0
7942.549,27.000000000000004,20.0
7944.722000000001,27.000000000000004,20.0
7946.896000000001,27.000000000000004,20.0
7949.069,27.000000000000004,20.0
7951.242,27.000000000000004,20.0
7953.415,27.000000000000004,20.0
7955.588000000001,27.000000000000004,20.0
7957.762000000001,27.005468750000002,20.0
7959.935,27.003125,20.0
7962.108,26.994921875,20.0
7964.281,26.9828125,20.0
7966.453,26.96875,20.0
7968.627,26.9546875,20.0
7970.8,26.937109375,20.0
7972.973,26.936718750000004,20.0
7975.146000000001,26.940234375000003,20.0
7977.320000000001,26.949609375,20.0
7979.493,26.9515625,20.0
7981.666,26.9515625,20.0
7983.839,26.949609375,20.0
7986.013,26.945703125,20.0
7988.186000000001,26.93984375,20.0
7990.359,26.93203125,20.0
7992.532,26.9375,20.0
7994.706,26.9375,20.0
7996.879,26.9375,20.0
7999.051,26.9375,20.0
8001.224,26.9375,20.0
8003.398,26.94296875,20.0
8005.571,26.935156250000002,20.0
8007.744000000001,26.929296875000002,20.0
8009.917,26.930859375,20.0
8012.09,26.926562500000006,20.0
8014.264,26.918359375,20.0
8016.437,26.908203125000004,20.0
8018.610000000001,26.898046875000006,20.0
8020.783,26.889843750000004,20.0
8022.957,26.885546875000003,20.0
8025.13,26.871875000000003,20.0
8027.303,26.86953125,20.0
8029.477,26.880468750000006,20.0
8031.650000000001,26.872656250000002,20.0
8033.822,26.866796875000002,20.0
8035.995,26.862890625000002,20.0
8038.169,26.860937500000006,20.0
8040.342000000001,26.860937500000006,20.0
8042.515,26.862890625000006,20.0
8044.688,26.866796875000006,20.0
8046.862,26.878125000000004,20.0
8049.035,26.883593750000003,20.0
8051.2080000000005,26.869921875000003,20.0
8053.3820000000005,26.85234375,20.0
8055.555,26.84609375,20.0
8057.728,26.832421875,20.0
8059.901,26.832031250000004,20.0
8062.075,26.831640625000002,20.0
8064.2480000000005,26.833203125000004,20.0
8066.42,26.838671875000003,20.0
8068.593,26.834765625,20.0
8070.767,26.826953125,20.0
8072.9400000000005,26.815234375000003,20.0
8075.113,26.81484375,20.0
8077.286,26.80703125,20.0
8079.46,26.8125,20.0
8081.633,26.8125,20.0
8083.8060000000005,26.8125,20.0
8085.9800000000005,26.817968750000002,20.0
8088.153,26.815625000000004,20.0
8090.326,26.807421875000006,20.0
8092.499,26.79531250000001,20.0
8094.673,26.78125000000001,20.0
8096.8460000000005,26.76718750000001,20.0
8099.018,26.755078125000008,20.0
8101.192,26.746875000000006,20.0
8103.365,26.74453125000001,20.0
8105.5380000000005,26.75000000000001,20.0
8107.710999999999,26.75000000000001,20.0
8109.885,26.74453125000001,20.0
8112.058000000001,26.75234375000001,20.0
8114.231,26.75820312500001,20.0
8116.404,26.76210937500001,20.0
8118.5779999999995,26.76406250000001,20.0
8120.751,26.76406250000001,20.0
8122.924000000001,26.76210937500001,20.0
8125.098,26.75820312500001,20.0
8127.271000000001,26.75234375000001,20.0
8129.4439999999995,26.74453125000001,20.0
8131.616,26.75000000000001,20.0
8133.790000000001,26.75546875000001,20.0
8135.963,26.74765625000001,20.0
8138.136,26.747265625000008,20.0
8140.3099999999995,26.741015625000006,20.0
8142.483,26.730859375000005,20.0
8144.656000000001,26.713281250000005,20.0
8146.829,26.708984375000004,20.0
8149.003000000001,26.704687500000006,20.0
8151.1759999999995,26.702343750000004,20.0
8153.349,26.70390625,20.0
8155.522000000001,26.696093750000003,20.0
8157.696,26.699609375,20.0
8159.869000000001,26.695703125,20.0
8162.0419999999995,26.68984375,20.0
8164.216,26.68203125,20.0
8166.388000000001,26.687500000000004,20.0
8168.561,26.687500000000004,20.0
8170.735000000001,26.687500000000004,20.0
8172.907999999999,26.692968750000002,20.0
8175.081,26.690625,20.0
8177.255000000001,26.676953125,20.0
8179.428,26.667187500000004,20.0
8181.601000000001,26.666796875000003,20.0
8183.773999999999,26.6625,20.0
8185.948,26.65625,20.0
8188.121000000001,26.64453125,20.0
8190.294,26.648046875,20.0
8192.468,26.653515625000004,20.0
8194.641,26.64765625,20.0
8196.814,26.635937500000004,20.0
8198.987000000001,26.633593750000003,20.0
8201.16,26.637109375,20.0
8203.333,26.633203125,20.0
8205.506,26.62734375,20.0
8207.68,26.61953125,20.0
8209.853000000001,26.625,20.0
8212.026,26.625,20.0
8214.2,26.625,20.0
8216.373,26.625,20.0
8218.546,26.625,20.0
8220.72,26.625,20.0
8222.893,26.625,20.0
8225.066,26.625,20.0
8227.239,26.625,20.0
8229.413,26.625,20.0
8231.586,26.63046875,20.0
