Time,Length,Radius,Wet mass,Cp,Ambient temperature,Starting temperature,Object temperature
3970.668,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.2703125
3972.839,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.25000000000001
3975.01,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.2296875
3977.181,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.21875000000001
3979.352,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.2078125
3981.521,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.1875
3983.692,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.17265625
3985.863,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.1484375
3988.034,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.133984375
3990.205,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.12343750000001
3992.376,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.1109375
3994.547,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.105859375
3996.718,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.09882812500001
3998.887,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.08046875000001
4001.058,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.060156250000006
4003.229,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.04726562500001
4005.4,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,36.017187500000006
4007.571,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.99453125000001
4009.742,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.98515625
4011.913,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.966406250000006
4014.084,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.949609375
4016.254,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.925390625000006
